Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,FMSQ
2025-03-07 12:06:14.155,123,0.2032739,-0.4028702,0.1241603,-0.8837192,344.9754,52.14022,336.6219,1
2025-03-07 12:06:14.184,124,0.2083569,-0.4020249,0.1263614,-0.8826077,344.5621,52.26513,336.0961,1
2025-03-07 12:06:14.210,125,0.2142529,-0.4012745,0.1291653,-0.8811304,344.1031,52.44975,335.4517,1
2025-03-07 12:06:14.237,126,0.2196252,-0.4004093,0.1319838,-0.8797826,343.695,52.60553,334.8357,1
2025-03-07 12:06:14.264,127,0.2224242,-0.3998876,0.1333824,-0.8791056,343.4774,52.67979,334.5219,1
2025-03-07 12:06:14.289,128,0.2294983,-0.3987132,0.1363798,-0.8773591,342.9053,52.8881,333.7789,1
2025-03-07 12:06:14.318,129,0.2333753,-0.3980348,0.1380802,-0.876378,342.5948,53.00383,333.3633,1
2025-03-07 12:06:14.345,130,0.2383364,-0.3971403,0.1401895,-0.8751128,342.1942,53.15328,332.8361,1
2025-03-07 12:06:14.372,131,0.2432498,-0.396349,0.1425385,-0.8737391,341.8152,53.32275,332.2809,1
2025-03-07 12:06:14.399,132,0.249551,-0.3951147,0.1454129,-0.8720458,341.3171,53.51969,331.5825,1
2025-03-07 12:06:14.425,133,0.2560191,-0.3941122,0.1478954,-0.8702052,340.7917,53.75985,330.9043,1
2025-03-07 12:06:14.452,134,0.25997,-0.3934131,0.1498294,-0.8690184,340.4914,53.90663,330.4437,1
2025-03-07 12:06:14.478,135,0.2673585,-0.3921496,0.1530319,-0.866787,339.912,54.19218,329.619,1
2025-03-07 12:06:14.504,136,0.2744789,-0.3908735,0.1562258,-0.8645652,339.3609,54.4755,328.8051,1
2025-03-07 12:06:14.533,137,0.2805503,-0.3896863,0.159044,-0.8626363,338.8954,54.71695,328.0961,1
2025-03-07 12:06:14.559,138,0.2835569,-0.3891186,0.1605334,-0.8616331,338.6717,54.84433,327.732,1
2025-03-07 12:06:14.586,139,0.2928952,-0.3873833,0.1649322,-0.8584544,337.9701,55.25655,326.6141,1
2025-03-07 12:06:14.614,140,0.2976741,-0.3864235,0.1672867,-0.856786,337.6168,55.46976,326.026,1
2025-03-07 12:06:14.642,141,0.3052433,-0.384928,0.1707225,-0.8541142,337.0459,55.81973,325.1164,1
2025-03-07 12:06:14.671,142,0.3112971,-0.3837731,0.1735536,-0.8518754,336.5991,56.11842,324.3705,1
2025-03-07 12:06:14.697,143,0.3172445,-0.3825553,0.1762187,-0.8496789,336.1537,56.41019,323.6447,1
2025-03-07 12:06:14.725,144,0.3230585,-0.381367,0.1786993,-0.8475017,335.7144,56.70399,322.9413,1
2025-03-07 12:06:14.752,145,0.3302391,-0.3799571,0.1818713,-0.844688,335.1849,57.09037,322.0491,1
2025-03-07 12:06:14.778,146,0.3411073,-0.3776065,0.1867425,-0.8403491,334.3884,57.6798,320.6739,1
2025-03-07 12:06:14.804,147,0.3460739,-0.3766684,0.1885627,-0.8383305,334.0111,57.97185,320.0767,1
2025-03-07 12:06:14.830,148,0.3557644,-0.3745735,0.1930095,-0.8341905,333.3231,58.54716,318.8035,1
2025-03-07 12:06:14.856,149,0.3609994,-0.3733379,0.1956382,-0.8318799,332.9648,58.86196,318.0838,1
2025-03-07 12:06:14.882,150,0.3617721,-0.3731855,0.1961173,-0.8314997,332.9189,58.91468,317.9662,1
2025-03-07 12:06:14.908,151,0.3620489,-0.373199,0.1961796,-0.8313584,332.8992,58.94022,317.9342,1
2025-03-07 12:06:14.936,152,0.3621587,-0.3732369,0.1959564,-0.8313462,332.8783,58.94996,317.9477,1
2025-03-07 12:06:14.963,153,0.3622842,-0.3732311,0.1959885,-0.8312865,332.869,58.96011,317.933,1
2025-03-07 12:06:14.987,154,0.3624489,-0.3732809,0.1959635,-0.8311983,332.8556,58.9795,317.9196,1
2025-03-07 12:06:15.014,155,0.3623821,-0.3733682,0.1960776,-0.8311613,332.8721,58.98713,317.9109,1
2025-03-07 12:06:15.040,156,0.3624435,-0.3735436,0.1960634,-0.8310591,332.8741,59.01408,317.9023,1
2025-03-07 12:06:15.066,157,0.3625767,-0.373702,0.1963851,-0.8308538,332.8889,59.05091,317.8512,1
2025-03-07 12:06:15.092,158,0.3623334,-0.3737694,0.1965839,-0.8308826,332.9249,59.04303,317.8497,1
2025-03-07 12:06:15.118,159,0.3619675,-0.3738574,0.1966298,-0.8309916,332.9633,59.02493,317.8753,1
2025-03-07 12:06:15.145,160,0.3616993,-0.3738922,0.1967059,-0.8310748,332.9927,59.00868,317.8903,1
2025-03-07 12:06:15.170,161,0.3618304,-0.3739243,0.1966058,-0.831027,332.9769,59.02168,317.8885,1
2025-03-07 12:06:15.197,162,0.3617977,-0.3738322,0.1966184,-0.8310795,332.9762,59.0076,317.8925,1
2025-03-07 12:06:15.222,163,0.3619187,-0.3736403,0.196479,-0.8311461,332.9486,58.99074,317.9018,1
2025-03-07 12:06:15.248,164,0.3619826,-0.3735508,0.1964369,-0.8311687,332.9364,58.9839,317.903,1
2025-03-07 12:06:15.277,165,0.3621778,-0.3737117,0.1962235,-0.8310615,332.9143,59.01641,317.9044,1
2025-03-07 12:06:15.303,166,0.3621952,-0.373904,0.1960145,-0.8310168,332.9094,59.03835,317.9206,1
2025-03-07 12:06:15.328,167,0.362122,-0.3739682,0.1960551,-0.8310102,332.9211,59.0412,317.9211,1
2025-03-07 12:06:15.354,168,0.362165,-0.3741029,0.1958941,-0.8309688,332.9141,59.05884,317.9312,1
2025-03-07 12:06:15.380,169,0.3622801,-0.3740842,0.1957975,-0.8309498,332.8975,59.06418,317.9318,1
2025-03-07 12:06:15.406,170,0.3624483,-0.3739408,0.195897,-0.8309175,332.8822,59.06167,317.9096,1
2025-03-07 12:06:15.432,171,0.3626379,-0.3736834,0.1960058,-0.830925,332.8603,59.04671,317.8874,1
2025-03-07 12:06:15.459,172,0.3628784,-0.3736896,0.1961359,-0.8307864,332.8475,59.06965,317.8514,1
2025-03-07 12:06:15.486,173,0.3625876,-0.3737037,0.1964175,-0.8308405,332.89,59.05261,317.8466,1
2025-03-07 12:06:15.512,174,0.3622344,-0.3737535,0.1965178,-0.8309485,332.9288,59.03168,317.8662,1
2025-03-07 12:06:15.696,175,0.3620613,-0.3737462,0.1965701,-0.8310149,332.9465,59.01748,317.8763,1
2025-03-07 12:06:15.711,176,0.3615786,-0.3736496,0.1962229,-0.8313504,332.9634,58.95939,317.96,1
2025-03-07 12:06:15.730,177,0.3614662,-0.373693,0.1960124,-0.8314295,332.9627,58.95185,317.9919,1
2025-03-07 12:06:15.751,178,0.3611326,-0.3736123,0.1957958,-0.8316616,332.9752,58.91042,318.0475,1
2025-03-07 12:06:15.781,179,0.3609477,-0.3735608,0.1955861,-0.8318144,332.9765,58.88498,318.0883,1
2025-03-07 12:06:15.798,180,0.3609017,-0.3734973,0.1954844,-0.8318868,332.9715,58.87134,318.1051,1
2025-03-07 12:06:15.818,181,0.3609557,-0.3734689,0.195393,-0.8318976,332.9601,58.87051,318.111,1
2025-03-07 12:06:15.840,182,0.360873,-0.3733329,0.1955348,-0.8319613,332.9695,58.84913,318.1065,1
2025-03-07 12:06:15.863,183,0.360661,-0.3732221,0.1956557,-0.8320745,332.9899,58.82001,318.1152,1
2025-03-07 12:06:15.884,184,0.3606966,-0.3731487,0.1958182,-0.8320537,332.993,58.81659,318.0963,1
2025-03-07 12:06:15.907,185,0.3607125,-0.3732179,0.1959006,-0.8319964,332.9997,58.82813,318.0841,1
2025-03-07 12:06:15.931,186,0.3606465,-0.3732947,0.195987,-0.8319702,333.014,58.83403,318.0786,1
2025-03-07 12:06:15.951,187,0.3606242,-0.3733146,0.1962005,-0.8319206,333.0294,58.83858,318.0568,1
2025-03-07 12:06:15.973,188,0.3604273,-0.3732848,0.1962301,-0.8320122,333.0469,58.8193,318.072,1
2025-03-07 12:06:15.995,189,0.3603319,-0.3733131,0.1960736,-0.8320778,333.0473,58.81224,318.0968,1
2025-03-07 12:06:16.017,190,0.3602239,-0.3731725,0.1962196,-0.8321532,333.0588,58.78832,318.0942,1
2025-03-07 12:06:16.041,191,0.3603008,-0.3731236,0.1962876,-0.8321258,333.0539,58.78965,318.0812,1
2025-03-07 12:06:16.062,192,0.3600121,-0.3729426,0.1961304,-0.8323689,333.0614,58.7404,318.1289,1
2025-03-07 12:06:16.085,193,0.3600069,-0.3729206,0.1961638,-0.8323733,333.0628,58.7378,318.1263,1
2025-03-07 12:06:16.107,194,0.3596191,-0.3726967,0.1966396,-0.8325289,333.1143,58.68659,318.1149,1
2025-03-07 12:06:16.129,195,0.3590295,-0.3725043,0.1966874,-0.832858,333.1596,58.61528,318.1672,1
2025-03-07 12:06:16.151,196,0.3586182,-0.3723205,0.1966895,-0.8331169,333.1871,58.55877,318.2084,1
2025-03-07 12:06:16.172,197,0.3586944,-0.372066,0.1966998,-0.8331953,333.1694,58.53301,318.2071,1
2025-03-07 12:06:16.195,198,0.358548,-0.371842,0.196606,-0.8333805,333.1664,58.49117,318.2361,1
2025-03-07 12:06:16.216,199,0.3583398,-0.3715624,0.1966628,-0.8335813,333.1751,58.44006,318.2557,1
2025-03-07 12:06:16.239,200,0.3578759,-0.3714609,0.1965317,-0.8338567,333.2032,58.38739,318.3138,1
2025-03-07 12:06:16.261,201,0.3569863,-0.3710667,0.1967262,-0.8343676,333.2744,58.26946,318.3815,1
2025-03-07 12:06:16.282,202,0.3553405,-0.3703315,0.1968167,-0.8353748,333.3903,58.04639,318.5356,1
2025-03-07 12:06:16.304,203,0.352989,-0.3693314,0.196887,-0.8367967,333.5557,57.7345,318.7592,1
2025-03-07 12:06:16.327,204,0.3490636,-0.3674043,0.197348,-0.8391798,333.8424,57.19179,319.0975,1
2025-03-07 12:06:16.351,205,0.3444154,-0.3648977,0.1976331,-0.8421218,334.1608,56.52282,319.5252,1
2025-03-07 12:06:16.371,206,0.3408513,-0.3616461,0.197826,-0.8449246,334.3482,55.84764,319.8841,1
2025-03-07 12:06:16.395,207,0.3368327,-0.3566179,0.1966414,-0.8489404,334.4277,54.89561,320.4715,1
2025-03-07 12:06:16.418,208,0.3328087,-0.348592,0.1945515,-0.8543254,334.3409,53.557,321.2296,1
