Timestamp,Lead I (LA-RA),Lead II (LL-LA),Lead III (LL-RA),Vx-RL,FMS,Condition
2025-07-15 16:19:35.106,0.2009612908434119,-0.0055246672302744,0.1954366230703263,0.0241119239950095,0,NB
2025-07-15 16:19:35.109,0.2100984291968085,-0.0005053455019203,0.2095930831555013,0.0231441378479796,0,NB
2025-07-15 16:19:35.113,0.2216466986850462,0.0004408936598948,0.2220875918089209,0.023778131699755,0,NB
2025-07-15 16:19:35.117,0.2338794585532264,-0.004963836094818,0.2289156219256349,0.0310408008192076,0,NB
2025-07-15 16:19:35.121,0.241788327538968,-0.0121410718497333,0.2296472551597583,0.0426800342461332,0,NB
2025-07-15 16:19:35.125,0.2420328781300907,-0.0144339849274063,0.2275988926766072,0.0490834656635229,0,NB
2025-07-15 16:19:35.129,0.2359141550838051,-0.0108086118993357,0.2251055426617479,0.045456506451779,0,NB
2025-07-15 16:19:35.133,0.2261932779672334,-0.0061896122973737,0.2200036651504154,0.0391911525250015,0,NB
2025-07-15 16:19:35.137,0.2128420656947245,-0.0040624900933822,0.2087795750852145,0.0385790915539011,0,NB
2025-07-15 16:19:35.141,0.1940196797454144,-0.0026861367232024,0.1913335425094399,0.0401659903705649,0,NB
2025-07-15 16:19:35.145,0.1699802111333013,-0.000291732613693,0.1696884780101156,0.0353363172043662,0,NB
2025-07-15 16:19:35.148,0.143490442492186,0.0007433070593983,0.1442337490453243,0.024228472776269,0,NB
2025-07-15 16:19:35.152,0.1170880780730385,-0.0013134937943938,0.115774583775685,0.0142698450793841,0,NB
2025-07-15 16:19:35.156,0.0917348144436953,-0.0026305356299425,0.089104278314094,0.0080146103670992,0,NB
2025-07-15 16:19:35.160,0.067260001151696,0.0011302206365947,0.0683902212917992,0.0014415112639287,0,NB
2025-07-15 16:19:35.164,0.0433256755466231,0.0070210867870065,0.0503467618402669,-0.0066762315350319,0,NB
2025-07-15 16:19:35.168,0.0210602099587814,0.0077127465485889,0.0287729560172628,-0.0127228577585339,0,NB
2025-07-15 16:19:35.172,0.0031491916649514,0.0021477587118389,0.0052969498899475,-0.0159267884467155,0,NB
2025-07-15 16:19:35.176,-0.0093695927157983,-0.0024507372863487,-0.0118203304859267,-0.0197736844140024,0,NB
2025-07-15 16:19:35.180,-0.0188909060798102,-0.0013108790547325,-0.020201785615342,-0.025427977032776,0,NB
2025-07-15 16:19:35.184,-0.0277155293359069,0.0010036490957368,-0.0267118807178148,-0.0306174786713303,0,NB
2025-07-15 16:19:35.188,-0.0347838455362387,-0.0012590666070296,-0.0360429126176967,-0.034284638464463,0,NB
2025-07-15 16:19:35.191,-0.0382389260528586,-0.0056621455612137,-0.0439010720855354,-0.0372194909045278,0,NB
2025-07-15 16:19:35.195,-0.0389123653018353,-0.0068373363601058,-0.0457497021306109,-0.0397073049870644,0,NB
2025-07-15 16:19:35.199,-0.0387633389882095,-0.0065968609775167,-0.045360200431419,-0.0415424647834907,0,NB
2025-07-15 16:19:35.203,-0.0379170032117995,-0.010832005779188,-0.0487490094535573,-0.0420633069780829,0,NB
2025-07-15 16:19:35.207,-0.0356483788956514,-0.0187644605059938,-0.0544128398613417,-0.0397263438907167,0,NB
